"example_id","frame_id","english","georgian","context","usage_tip"
"perf_023","screeve_perfect_series_active","I haven't written yet.","ჯერ არ დამიწერია.","Status update.","Negative Perfect is the standard way to say 'I haven't done X yet'."
"perf_024","screeve_perfect_series_active","He hasn't arrived yet.","ჯერ არ ჩამოსულა.","Waiting.","Intransitive verbs in Perfect often end in -ულა/-ილა."
"perf_025","screeve_perfect_series_active","I have never been there.","იქ არასდროს ვყოფილვარ.","Life experience.","The verb 'to be' is irregular. 'I have been' = ვყოფილვარ."
"perf_026","screeve_perfect_series_active","I haven't seen it.","არ მინახავს.","Denial.","Simple negation of the 'seen' form."
"perf_027","screeve_perfect_series_active","Have you seen this movie?","ეს ფილმი გინახავს?","Small talk.","Use Perfect to ask about general life experiences."
"perf_028","screeve_perfect_series_active","Have you eaten?","გიჭამია?","Caring question.","Short form question: 'Have you eaten?'."
"perf_029","screeve_perfect_series_active","Has he called?","დაურეკავს?","Checking phone.","Implies 'Has he called (at any point / result)?'."
"plu_001","screeve_pluperfect_series_active","I had done it.","მე გამეკეთებინა.","Explaining earlier completion.","Pluperfect expresses “had done”: a past action completed before another past moment."
"plu_002","screeve_pluperfect_series_active","You had done it.","შენ გაგეკეთებინა.","Confirming responsibility.","Change the person by changing the verb form: you = გაგეკეთებინა."
"plu_003","screeve_pluperfect_series_active","He had done it.","მას გაეკეთებინა.","Talking about someone.","For 3rd person, use mas + form like გაეკეთებინა."
"plu_004","screeve_pluperfect_series_active","We had done it.","ჩვენ გაგვეკეთებინა.","Team retrospection.","Plural “we” uses გაგვე- in this form: გაგვეკეთებინა."
"plu_005","screeve_pluperfect_series_active","You guys had done it.","თქვენ გაგეკეთებინათ.","Group responsibility.","Plural ‘you’ often ends in -თ: ...ებინათ."
"plu_006","screeve_pluperfect_series_active","They had done it.","მათ გაეკეთებინათ.","Talking about a group.","Plural ‘they’ often ends in -თ: ...ებინათ."
"plu_007","screeve_pluperfect_series_active","I had written the letter.","მე წერილი დამეწერა.","Explaining earlier work.","Pluperfect can show “had written” before something else happened."
"plu_008","screeve_pluperfect_series_active","You had written the letter.","შენ წერილი დაგეწერა.","Checking.","Change the person; keep the same object: letter."
"plu_009","screeve_pluperfect_series_active","He had written the letter.","მას წერილი დაეწერა.","Talking about someone.","Use mas + pluperfect form to say “he/she had written”."
"plu_010","screeve_pluperfect_series_active","We had written the letter.","ჩვენ წერილი დაგვეწერა.","Team update.","Plural “we” uses დაგვე- in this form."
"plu_011","screeve_pluperfect_series_active","They had written the letter.","მათ წერილი დაეწერათ.","Talking about a group.","Plural often ends in -თ: დაეწერათ."
"plu_012","screeve_pluperfect_series_active","I had read the book.","მე წიგნი წამეკითხა.","Explaining that it was already done.","Use pluperfect to mean you finished it earlier than the past event."
"plu_013","screeve_pluperfect_series_active","You had read the book.","შენ წიგნი წაგეკითხა.","Checking.","Keep the object; change only the verb form for person."
"plu_014","screeve_pluperfect_series_active","He had read the book.","მას წიგნი წაეკითხა.","Talking about someone.","Use mas + pluperfect form to say “he/she had read”."
"plu_015","screeve_pluperfect_series_active","They had read the book.","მათ წიგნი წაეკითხათ.","Talking about a group.","Plural often ends in -თ: წაეკითხათ."
"plu_016","screeve_pluperfect_series_active","I had gone home.","მე სახლში წავსულიყავი.","Explaining what happened earlier.","Pluperfect can be used with “go” to show you had already left earlier."
"plu_017","screeve_pluperfect_series_active","You had gone home.","შენ სახლში წასულიყავი.","Checking.","Same pattern: destination phrase + pluperfect form."
"plu_018","screeve_pluperfect_series_active","He had gone home.","ის სახლში წასულიყო.","Talking about someone.","With some intransitives, pluperfect uses forms like წასულიყო."
"plu_019","screeve_pluperfect_series_active","We had gone home.","ჩვენ სახლში წავსულიყავით.","Group timeline.","Plural “we” often ends in -თ: ...იყავით."
