word_key,key,img_key,EnglishWord,PartOfSpeech,GeorgianWord,hint,priority,group,ExampleEnglish1,ExampleGeorgian1,tips
lie_down,lie_down_p1p,lie_down,We lie down,verb-p1p,ჩვენ ვწვებით,verb,2,verbs,We lie down early.,ჩვენ ადრე ვწვებით.,
lie_down,lie_down_p2p,lie_down,You (pl) lie down,verb-p2p,თქვენ წვებით,verb,2,verbs,You (pl) lie down on the floor.,თქვენ იატაკზე წვებით.,
lie_down,lie_down_p3p,lie_down,They lie down,verb-p3p,ისინი წვებიან,verb,2,verbs,They lie down on the grass.,ისინი ბალახზე წვებიან.,
theater,theater,theater,theater,noun,თეატრი,location,2,general,We are going to the theater.,ჩვენ თეატრში მივდივართ.,
soil,soil,soil,soil/earth,noun,ნიადაგი,nature,2,general,The soil is very fertile.,ნიადაგი ძალიან ნაყოფიერია.,
half,half,half,half,noun,ნახევარი,math_measurements,2,general,Wait for half an hour.,დაიცადე ნახევარი საათი.,
sun,sun,sun,sun,noun,მზე,nature,2,general,The sun is shining brightly.,მზე კაშკაშად ანათებს.,
expensive,expensive,expensive,expensive,adjective,ძვირი,adjective,2,general,That watch is too expensive.,ეს საათი ძალიან ძვირია.,"Can also mean ""dear"" (beloved/valued)."
morning,morning,morning,morning,noun,დილა,time,2,general,I will see you in the morning.,მე შენ დილით გნახავ.,
ten_thousand,ten_thousand,ten_thousand,10000,noun,ათი ათასი,numbers,2,general,ten thousand lari,ათი ათასი ლარი,
dust,dust,dust,dust,noun,მტვერი,materials,2,general,There is dust on the shelf.,თაროზე მტვერია.,
wake_up,wake_up_inf,wake_up,to wake up,verb-inf,გაღვიძება,verb,2,verbs,It's time to wake up.,გაღვიძების დროა.,
wake_up,wake_up_p1s,wake_up,I wake up,verb-p1s,მე ვიღვიძებ,verb,2,verbs,I wake up at 8 AM.,მე 8 საათზე ვიღვიძებ.,
wake_up,wake_up_p2s,wake_up,You wake up,verb-p2s,შენ იღვიძებ,verb,2,verbs,You wake up early.,შენ ადრე იღვიძებ.,
wake_up,wake_up_p3s,wake_up,He/She/It wakes up,verb-p3s,ის იღვიძებს,verb,2,verbs,He wakes up late.,ის გვიან იღვიძებს.,
wake_up,wake_up_p1p,wake_up,We wake up,verb-p1p,ჩვენ ვიღვიძებთ,verb,2,verbs,We wake up at the same time.,ჩვენ ერთსა და იმავე დროს ვიღვიძებთ.,
wake_up,wake_up_p2p,wake_up,You (pl) wake up,verb-p2p,თქვენ იღვიძებთ,verb,2,verbs,When do you (pl) wake up?,თქვენ როდის იღვიძებთ?,
wake_up,wake_up_p3p,wake_up,They wake up,verb-p3p,ისინი იღვიძებენ,verb,2,verbs,They wake up with the sun.,ისინი მზესთან ერთად იღვიძებენ.,
army,army,army,army,noun,არმია,job,2,general,He decided to join the army.,მან გადაწყვიტა არმიაში წასვლა.,
religion,religion,religion,religion,noun,რელიგია,society,2,general,What is your religion?,რა არის შენი რელიგია?,
corner,corner,corner,corner,noun,კუთხე,math_measurements,2,general,He is in the corner.,ის კუთხეშია.,
second_ordinal,second_ordinal,second_ordinal,2nd,noun,მეორე,numbers,2,general,This is the second time.,ეს მეორე შემთხვევაა.,Root is ორი (two).
network,network,network,network,noun,ქსელი,electronics,2,general,The social network is popular,სოციალური ქსელი პოპულარულია,
town,town,town,town,noun,ქალაქი,location,2,general,I live in a small town.,მე პატარა ქალაქში ვცხოვრობ.,"Commonly used for ""City""."
february,february,february,February,noun,თებერვალი,months,2,general,February is a short month.,თებერვალი მოკლე თვეა.,
ball,ball,ball,ball,noun,ბურთი,society,2,general,Throw me the ball.,ბურთი მომაწოდე.,
sing,sing_inf,sing,to sing,verb-inf,მღერა,verb,2,verbs,She likes to sing.,მას უყვარს მღერა.,
sing,sing_p1s,sing,I sing,verb-p1s,მე ვმღერი,verb,2,verbs,I sing in the shower.,მე შხაპში ვმღერი.,
sing,sing_p2s,sing,You sing,verb-p2s,შენ მღერი,verb,2,verbs,You sing very well.,შენ ძალიან კარგად მღერი.,
sing,sing_p3s,sing,He/She/It sings,verb-p3s,ის მღერის,verb,2,verbs,She sings a song.,ის სიმღერას მღერის.,
sing,sing_p1p,sing,We sing,verb-p1p,ჩვენ ვმღერით,verb,2,verbs,We sing together.,ჩვენ ერთად ვმღერით.,
sing,sing_p2p,sing,You (pl) sing,verb-p2p,თქვენ მღერით,verb,2,verbs,You (pl) sing in a choir.,თქვენ გუნდში მღერით.,
sing,sing_p3p,sing,They sing,verb-p3p,ისინი მღერიან,verb,2,verbs,They sing loudly.,ისინი ხმამაღლა მღერიან.,
brain,brain,brain,brain,noun,ტვინი,body,2,general,You have to use your brain.,შენი ტვინი უნდა გამოიყენო.,
shirt,shirt,shirt,shirt,noun,პერანგი,clothing,2,general,I like your new shirt.,მომწონს შენი ახალი პერანგი.,
heaven,heaven,heaven,heaven,noun,სამოთხე,society,2,general,This place is like heaven.,ეს ადგილი სამოთხეს ჰგავს.,
skin,skin,skin,skin,noun,კანი,body,2,general,She has very soft skin.,მას ძალიან რბილი კანი აქვს.,
lawyer,lawyer,lawyer,lawyer,noun,ადვოკატი,job,2,general,I need to hire a lawyer.,ადვოკატი უნდა დავიქირაო.,
country,country,country,country,noun,ქვეყანა,location,2,general,Georgia is a beautiful country.,საქართველო ლამაზი ქვეყანაა.,"Also means ""world""."
wedding,wedding,wedding,wedding,noun,ქორწილი,society,2,general,Are you going to the wedding?,ქორწილში მიდიხარ?,
lamp,lamp,lamp,lamp,noun,ნათურა,electronics,2,general,Please turn on the lamp.,"გთხოვ, ნათურა აანთე.",Root is ნათელი (bright/light).
count,count_inf,count,to count,verb-inf,თვლა,verb,2,verbs,Counting money takes time,ფულის თვლა დროს მოითხოვს,
count,count_p1s,count,I count,verb-p1s,მე ვითვლი,verb,2,verbs,I count the money.,მე ფულს ვითვლი.,
count,count_p2s,count,You count,verb-p2s,შენ ითვლი,verb,2,verbs,You count the stars.,შენ ვარსკვლავებს ითვლი.,
count,count_p3s,count,He/She/It counts,verb-p3s,ის ითვლის,verb,2,verbs,She counts her sheep.,ის თავის ცხვრებს ითვლის.,
count,count_p1p,count,We count,verb-p1p,ჩვენ ვითვლით,verb,2,verbs,We count the days.,ჩვენ დღეებს ვითვლით.,
count,count_p2p,count,You (pl) count,verb-p2p,თქვენ ითვლით,verb,2,verbs,You (pl) count the votes.,თქვენ ხმებს ითვლით.,
count,count_p3p,count,They count,verb-p3p,ისინი ითვლიან,verb,2,verbs,They count the players.,ისინი მოთამაშეებს ითვლიან.,
one_hundred_one,one_hundred_one,one_hundred_one,101,noun,ას ერთი,numbers,2,general,room one hundred one,ოთახი ას ერთი,
hair,hair,hair,hair,noun,თმა,body,2,general,She has beautiful hair.,მას ლამაზი თმა აქვს.,
star,star,star,star,noun,ვარსკვლავი,nature,2,general,Look at that bright star.,შეხედე იმ კაშკაშა ვარსკვლავს.,
east,east,east,east,noun,აღმოსავლეთი,directions,2,general,The sun rises in the east.,მზე აღმოსავლეთიდან ამოდის.,"Literally ""the place of going up"" (sunrise)."
t_shirt,t_shirt,t_shirt,T-shirt,noun,მაისური,clothing,2,general,I am wearing a white T-shirt.,მე მაცვია თეთრი მაისური.,"Derived from მაისი (May). Literally ""shirt for May""."
nose,nose,nose,nose,noun,ცხვირი,body,2,general,My nose is running.,ცხვირიდან მომდის.,
artist,artist,artist,artist,noun,მხატვარი,job,2,general,My friend is a talented artist.,ჩემი მეგობარი ნიჭიერი მხატვარია.,Root is ხატვა (to paint/draw).
marry,marry_inf,marry,to marry,verb-inf,ქორწინება,verb,2,verbs,When are you going to marry?,როდის აპირებ დაქორწინებას?,
marry,marry_p1s,marry,I marry,verb-p1s,მე ვქორწინდები,verb,2,verbs,I am marrying my best friend.,მე ვქორწინდები ჩემს საუკეთესო მეგობარზე.,
marry,marry_p2s,marry,You marry,verb-p2s,შენ ქორწინდები,verb,2,verbs,You are marrying a good man.,შენ კარგ კაცზე ქორწინდები.,
marry,marry_p3s,marry,He/She/It marries,verb-p3s,ის ქორწინდება,verb,2,verbs,She is marrying next month.,ის შემდეგ თვეში ქორწინდება.,
marry,marry_p1p,marry,We marry,verb-p1p,ჩვენ ვქორწინდებით,verb,2,verbs,We are marrying in the summer.,ჩვენ ზაფხულში ვქორწინდებით.,
marry,marry_p2p,marry,You (pl) marry,verb-p2p,თქვენ ქორწინდებით,verb,2,verbs,You (pl) are marrying too young.,თქვენ ძალიან ახალგაზრდები ქორწინდებით.,
